"typeSeason","slugSeason","idGame","dateGame","slugMatchup","slugTeamWinner","slugTeamLoser","numberGameDay","vh","home_team_short","away_team_short","home_Final","away_Final","Close","Actual"
"Regular Season","2020-21",22000837,2021-04-14,"MEM vs. DAL","DAL","MEM",10,"vs","MEM","DAL",113,114,3,1
"Regular Season","2020-21",22000838,2021-04-14,"DEN vs. MIA","DEN","MIA",11,"vs","DEN","MIA",123,106,-5,-17
"Regular Season","2020-21",22000839,2021-04-14,"SAC vs. WAS","WAS","SAC",12,"vs","SAC","WAS",111,123,2,12
"Regular Season","2020-21",22000840,2021-04-15,"ATL vs. MIL","MIL","ATL",1,"vs","ATL","MIL",109,120,4.5,11
"Regular Season","2020-21",22000841,2021-04-15,"CLE vs. GSW","GSW","CLE",2,"vs","CLE","GSW",101,119,5.5,18
"Regular Season","2020-21",22000842,2021-04-15,"BOS @ LAL","BOS","LAL",3,"@ ","LAL","BOS",113,121,7.5,8
"Regular Season","2020-21",22000843,2021-04-15,"SAC @ PHX","PHX","SAC",4,"@ ","PHX","SAC",122,114,-12.5,-8
"Regular Season","2020-21",22000844,2021-04-16,"IND @ UTA","UTA","IND",1,"@ ","UTA","IND",119,111,-10,-8
"Regular Season","2020-21",22000845,2021-04-16,"DET vs. OKC","DET","OKC",2,"vs","DET","OKC",110,104,-2.5,-6
"Regular Season","2020-21",22000846,2021-04-16,"LAC @ PHI","PHI","LAC",3,"@ ","PHI","LAC",106,103,-4,-3
"Regular Season","2020-21",22000847,2021-04-16,"WAS vs. NOP","WAS","NOP",4,"vs","WAS","NOP",117,115,3,-2
"Regular Season","2020-21",22000848,2021-04-16,"BKN vs. CHA","BKN","CHA",5,"vs","BKN","CHA",130,115,-12,-15
"Regular Season","2020-21",22000849,2021-04-16,"TOR vs. ORL","TOR","ORL",6,"vs","TOR","ORL",113,102,-3,-11
"Regular Season","2020-21",22000850,2021-04-16,"CHI vs. MEM","MEM","CHI",7,"vs","CHI","MEM",115,126,3.5,11
"Regular Season","2020-21",22000851,2021-04-16,"DEN @ HOU","DEN","HOU",8,"@ ","HOU","DEN",99,128,9.5,29
"Regular Season","2020-21",22000852,2021-04-16,"MIN vs. MIA","MIN","MIA",9,"vs","MIN","MIA",119,111,7,-8
"Regular Season","2020-21",22000853,2021-04-16,"SAS vs. POR","POR","SAS",10,"vs","SAS","POR",106,107,-1.5,1
"Regular Season","2020-21",22000854,2021-04-16,"NYK @ DAL","NYK","DAL",11,"@ ","DAL","NYK",109,117,-6.5,8
"Regular Season","2020-21",22000855,2021-04-17,"UTA @ LAL","LAL","UTA",1,"@ ","LAL","UTA",127,115,-1.5,-12
"Regular Season","2020-21",22000856,2021-04-17,"DET @ WAS","WAS","DET",2,"@ ","WAS","DET",121,100,-4.5,-21
"Regular Season","2020-21",22000857,2021-04-17,"CLE @ CHI","CHI","CLE",3,"@ ","CHI","CLE",106,96,-3,-10
"Regular Season","2020-21",22000858,2021-04-17,"BOS vs. GSW","BOS","GSW",4,"vs","BOS","GSW",119,114,-3,-5
"Regular Season","2020-21",22000859,2021-04-17,"MIL vs. MEM","MEM","MIL",5,"vs","MIL","MEM",115,128,-8.5,13
"Regular Season","2020-21",22000860,2021-04-17,"SAS @ PHX","SAS","PHX",6,"@ ","PHX","SAS",85,111,-12,26
"Regular Season","2020-21",22000362,2021-04-18,"POR @ CHA","CHA","POR",1,"@ ","CHA","POR",109,101,4.5,-8
"Regular Season","2020-21",22000861,2021-04-18,"ATL vs. IND","ATL","IND",2,"vs","ATL","IND",129,117,-2,-12
"Regular Season","2020-21",22000862,2021-04-18,"NYK vs. NOP","NYK","NOP",3,"vs","NYK","NOP",122,112,1.5,-10
"Regular Season","2020-21",22000863,2021-04-18,"MIA vs. BKN","MIA","BKN",4,"vs","MIA","BKN",109,107,5,-2
"Regular Season","2020-21",22000864,2021-04-18,"HOU @ ORL","HOU","ORL",5,"@ ","ORL","HOU",110,114,1.5,4
"Regular Season","2020-21",22000865,2021-04-18,"OKC @ TOR","TOR","OKC",6,"@ ","TOR","OKC",112,106,-5,-6
"Regular Season","2020-21",22000866,2021-04-18,"SAC @ DAL","SAC","DAL",7,"@ ","DAL","SAC",107,121,-8.5,14
"Regular Season","2020-21",22000867,2021-04-18,"LAC vs. MIN","LAC","MIN",8,"vs","LAC","MIN",124,105,-11.5,-19
"Regular Season","2020-21",22000473,2021-04-19,"SAS @ IND","SAS","IND",1,"@ ","IND","SAS",94,109,3.5,15
"Regular Season","2020-21",22000868,2021-04-19,"DET vs. CLE","DET","CLE",2,"vs","DET","CLE",109,105,3.5,-4
"Regular Season","2020-21",22000869,2021-04-19,"BOS vs. CHI","CHI","BOS",3,"vs","BOS","CHI",96,102,-4.5,6
"Regular Season","2020-21",22000870,2021-04-19,"PHI vs. GSW","GSW","PHI",4,"vs","PHI","GSW",96,107,-4.5,11
"Regular Season","2020-21",22000871,2021-04-19,"HOU @ MIA","MIA","HOU",5,"@ ","MIA","HOU",113,91,-5,-22
"Regular Season","2020-21",22000872,2021-04-19,"OKC @ WAS","WAS","OKC",6,"@ ","WAS","OKC",119,107,-12.5,-12
"Regular Season","2020-21",22000873,2021-04-19,"MIL vs. PHX","PHX","MIL",7,"vs","MIL","PHX",127,128,-3,1
"Regular Season","2020-21",22000874,2021-04-19,"DEN vs. MEM","DEN","MEM",8,"vs","DEN","MEM",139,137,-7.5,-2
"Regular Season","2020-21",22000875,2021-04-19,"LAL vs. UTA","UTA","LAL",9,"vs","LAL","UTA",97,111,7,14
"Regular Season","2020-21",22000876,2021-04-20,"ATL vs. ORL","ATL","ORL",1,"vs","ATL","ORL",112,96,-12.5,-16
"Regular Season","2020-21",22000877,2021-04-20,"CHA @ NYK","NYK","CHA",2,"@ ","NYK","CHA",109,97,-5,-12
"Regular Season","2020-21",22000878,2021-04-20,"BKN @ NOP","BKN","NOP",3,"@ ","NOP","BKN",129,134,-3,5
"Regular Season","2020-21",22000879,2021-04-20,"LAC @ POR","LAC","POR",4,"@ ","POR","LAC",112,113,4.5,1
"Regular Season","2020-21",22000880,2021-04-20,"MIN @ SAC","MIN","SAC",5,"@ ","SAC","MIN",120,134,-3.5,14
"Regular Season","2020-21",22000442,2021-04-21,"DAL vs. DET","DAL","DET",1,"vs","DAL","DET",127,117,-10.5,-10
"Regular Season","2020-21",22000881,2021-04-21,"CHI @ CLE","CLE","CHI",2,"@ ","CLE","CHI",121,105,2,-16
"Regular Season","2020-21",22000882,2021-04-21,"OKC @ IND","IND","OKC",3,"@ ","IND","OKC",122,116,-9,-6
"Regular Season","2020-21",22000883,2021-04-21,"PHI vs. PHX","PHX","PHI",4,"vs","PHI","PHX",113,116,3,3
"Regular Season","2020-21",22000884,2021-04-21,"TOR vs. BKN","TOR","BKN",5,"vs","TOR","BKN",114,103,-4.5,-11
"Regular Season","2020-21",22000885,2021-04-21,"GSW @ WAS","WAS","GSW",6,"@ ","WAS","GSW",118,114,2,-4
"Regular Season","2020-21",22000886,2021-04-21,"ATL @ NYK","NYK","ATL",7,"@ ","NYK","ATL",137,127,1.5,-10
"Regular Season","2020-21",22000887,2021-04-21,"HOU vs. UTA","UTA","HOU",8,"vs","HOU","UTA",89,112,11.5,23
"Regular Season","2020-21",22000888,2021-04-21,"MIA @ SAS","MIA","SAS",9,"@ ","SAS","MIA",87,107,1.5,20
"Regular Season","2020-21",22000889,2021-04-21,"MEM @ LAC","LAC","MEM",10,"@ ","LAC","MEM",117,105,4.5,-12
"Regular Season","2020-21",22000890,2021-04-21,"POR vs. DEN","DEN","POR",11,"vs","POR","DEN",105,106,1.5,1
"Regular Season","2020-21",22000891,2021-04-21,"SAC vs. MIN","SAC","MIN",12,"vs","SAC","MIN",128,125,-3,-3
"Regular Season","2020-21",22000892,2021-04-22,"PHX @ BOS","BOS","PHX",1,"@ ","BOS","PHX",99,86,1.5,-13
"Regular Season","2020-21",22000893,2021-04-22,"ORL vs. NOP","NOP","ORL",2,"vs","ORL","NOP",100,135,10.5,35
"Regular Season","2020-21",22000894,2021-04-22,"MIL vs. PHI","MIL","PHI",3,"vs","MIL","PHI",124,117,-6.5,-7
"Regular Season","2020-21",22000895,2021-04-22,"SAS vs. DET","SAS","DET",4,"vs","SAS","DET",106,91,-7,-15
"Regular Season","2020-21",22000896,2021-04-22,"CHA @ CHI","CHI","CHA",5,"@ ","CHI","CHA",108,91,-1,-17
"Regular Season","2020-21",22000897,2021-04-22,"DAL vs. LAL","DAL","LAL",6,"vs","DAL","LAL",115,110,-3.5,-5
"Regular Season","2020-21",22000225,2021-04-23,"POR vs. MEM","MEM","POR",1,"vs","POR","MEM",128,130,-4,2
"Regular Season","2020-21",22000898,2021-04-23,"MIA @ ATL","ATL","MIA",2,"@ ","ATL","MIA",118,103,6.5,-15
"Regular Season","2020-21",22000899,2021-04-23,"BKN vs. BOS","BKN","BOS",3,"vs","BKN","BOS",109,104,-3.5,-5
"Regular Season","2020-21",22000900,2021-04-23,"CLE @ CHA","CHA","CLE",4,"@ ","CHA","CLE",108,102,-1,-6
"Regular Season","2020-21",22000901,2021-04-23,"LAC @ HOU","LAC","HOU",5,"@ ","HOU","LAC",104,109,9,5
"Regular Season","2020-21",22000902,2021-04-23,"OKC vs. WAS","WAS","OKC",6,"vs","OKC","WAS",109,129,9,20
"Regular Season","2020-21",22000903,2021-04-23,"DEN @ GSW","GSW","DEN",7,"@ ","GSW","DEN",118,97,2.5,-21
"Regular Season","2020-21",22000264,2021-04-24,"NOP vs. SAS","SAS","NOP",1,"vs","NOP","SAS",108,110,-3,2
"Regular Season","2020-21",22000904,2021-04-24,"NYK vs. TOR","NYK","TOR",2,"vs","NYK","TOR",120,103,1,-17
"Regular Season","2020-21",22000905,2021-04-24,"PHI @ MIL","MIL","PHI",3,"@ ","MIL","PHI",132,94,-9,-38
"Regular Season","2020-21",22000906,2021-04-24,"DET @ IND","IND","DET",4,"@ ","IND","DET",115,109,-4,-6
"Regular Season","2020-21",22000907,2021-04-24,"MIA vs. CHI","MIA","CHI",5,"vs","MIA","CHI",106,101,-4.5,-5
"Regular Season","2020-21",22000908,2021-04-24,"LAL @ DAL","DAL","LAL",6,"@ ","DAL","LAL",108,93,-1.5,-15
"Regular Season","2020-21",22000909,2021-04-24,"MIN @ UTA","MIN","UTA",7,"@ ","UTA","MIN",96,101,-12.5,5
"Regular Season","2020-21",22000910,2021-04-24,"HOU @ DEN","DEN","HOU",8,"@ ","DEN","HOU",129,116,-14,-13
"Regular Season","2020-21",22000197,2021-04-25,"WAS vs. CLE","WAS","CLE",1,"vs","WAS","CLE",119,110,-7.5,-9
"Regular Season","2020-21",22000240,2021-04-25,"POR vs. MEM","MEM","POR",2,"vs","POR","MEM",113,120,-3.5,7
"Regular Season","2020-21",22000911,2021-04-25,"BOS @ CHA","CHA","BOS",3,"@ ","CHA","BOS",125,104,8,-21
"Regular Season","2020-21",22000912,2021-04-25,"BKN vs. PHX","BKN","PHX",4,"vs","BKN","PHX",128,119,-1,-9
"Regular Season","2020-21",22000913,2021-04-25,"MIL @ ATL","ATL","MIL",5,"@ ","ATL","MIL",111,104,6,-7
"Regular Season","2020-21",22000914,2021-04-25,"ORL vs. IND","IND","ORL",6,"vs","ORL","IND",112,131,5.5,19
"Regular Season","2020-21",22000915,2021-04-25,"GSW vs. SAC","GSW","SAC",7,"vs","GSW","SAC",117,113,-7.5,-4
"Regular Season","2020-21",22000916,2021-04-26,"DET vs. ATL","DET","ATL",1,"vs","DET","ATL",100,86,4,-14
"Regular Season","2020-21",22000917,2021-04-26,"ORL vs. LAL","LAL","ORL",2,"vs","ORL","LAL",103,114,11.5,11
"Regular Season","2020-21",22000918,2021-04-26,"PHI vs. OKC","PHI","OKC",3,"vs","PHI","OKC",121,90,-15.5,-31
"Regular Season","2020-21",22000919,2021-04-26,"SAS @ WAS","SAS","WAS",4,"@ ","WAS","SAS",143,146,2.5,3
"Regular Season","2020-21",22000920,2021-04-26,"NYK vs. PHX","PHX","NYK",5,"vs","NYK","PHX",110,118,2.5,8
"Regular Season","2020-21",22000921,2021-04-26,"CLE @ TOR","TOR","CLE",6,"@ ","TOR","CLE",112,96,-11.5,-16
"Regular Season","2020-21",22000922,2021-04-26,"MIA vs. CHI","CHI","MIA",7,"vs","MIA","CHI",102,110,-6,8
"Regular Season","2020-21",22000923,2021-04-26,"UTA @ MIN","MIN","UTA",8,"@ ","MIN","UTA",105,104,10,-1
"Regular Season","2020-21",22000924,2021-04-26,"LAC @ NOP","NOP","LAC",9,"@ ","NOP","LAC",120,103,2,-17
"Regular Season","2020-21",22000925,2021-04-26,"DEN vs. MEM","DEN","MEM",10,"vs","DEN","MEM",120,96,-4,-24
"Regular Season","2020-21",22000926,2021-04-26,"DAL @ SAC","SAC","DAL",11,"@ ","SAC","DAL",113,106,6.5,-7
"Regular Season","2020-21",22000927,2021-04-27,"OKC @ BOS","OKC","BOS",1,"@ ","BOS","OKC",115,119,-11,4
"Regular Season","2020-21",22000928,2021-04-27,"CHA vs. MIL","MIL","CHA",2,"vs","CHA","MIL",104,114,9.5,10
"Regular Season","2020-21",22000929,2021-04-27,"IND vs. POR","POR","IND",3,"vs","IND","POR",112,133,6,21
"Regular Season","2020-21",22000930,2021-04-27,"TOR vs. BKN","BKN","TOR",4,"vs","TOR","BKN",103,116,5,13
"Regular Season","2020-21",22000931,2021-04-27,"MIN @ HOU","MIN","HOU",5,"@ ","HOU","MIN",107,114,2,7
"Regular Season","2020-21",22000932,2021-04-27,"DAL @ GSW","DAL","GSW",6,"@ ","GSW","DAL",103,133,-4,30
"Regular Season","2020-21",22000933,2021-04-28,"ORL @ CLE","ORL","CLE",1,"@ ","CLE","ORL",104,109,-3.5,5
"Regular Season","2020-21",22000934,2021-04-28,"ATL @ PHI","PHI","ATL",2,"@ ","PHI","ATL",127,83,-9.5,-44
"Regular Season","2020-21",22000935,2021-04-28,"LAL @ WAS","WAS","LAL",3,"@ ","WAS","LAL",116,107,1,-9
"Regular Season","2020-21",22000936,2021-04-28,"BOS vs. CHA","BOS","CHA",4,"vs","BOS","CHA",120,111,-6.5,-9
"Regular Season","2020-21",22000937,2021-04-28,"CHI @ NYK","NYK","CHI",5,"@ ","NYK","CHI",113,94,-4,-19
"Regular Season","2020-21",22000938,2021-04-28,"SAS @ MIA","MIA","SAS",6,"@ ","MIA","SAS",116,111,-5,-5
"Regular Season","2020-21",22000939,2021-04-28,"POR @ MEM","POR","MEM",7,"@ ","MEM","POR",109,130,-1.5,21
"Regular Season","2020-21",22000940,2021-04-28,"NOP @ DEN","DEN","NOP",8,"@ ","DEN","NOP",114,112,-4,-2
"Regular Season","2020-21",22000941,2021-04-28,"LAC @ PHX","PHX","LAC",9,"@ ","PHX","LAC",109,101,-4.5,-8
"Regular Season","2020-21",22000942,2021-04-28,"UTA @ SAC","UTA","SAC",10,"@ ","SAC","UTA",105,154,8.5,49
"Regular Season","2020-21",22000943,2021-04-29,"DAL @ DET","DAL","DET",1,"@ ","DET","DAL",105,115,7.5,10
"Regular Season","2020-21",22000944,2021-04-29,"IND vs. BKN","BKN","IND",2,"vs","IND","BKN",113,130,5,17
"Regular Season","2020-21",22000945,2021-04-29,"HOU vs. MIL","HOU","MIL",3,"vs","HOU","MIL",143,136,14,-7
"Regular Season","2020-21",22000946,2021-04-29,"MIN vs. GSW","MIN","GSW",4,"vs","MIN","GSW",126,114,4.5,-12
"Regular Season","2020-21",22000947,2021-04-29,"OKC vs. NOP","NOP","OKC",5,"vs","OKC","NOP",95,109,9.5,14
"Regular Season","2020-21",22000948,2021-04-29,"DEN vs. TOR","DEN","TOR",6,"vs","DEN","TOR",121,111,-5,-10
"Regular Season","2020-21",22000949,2021-04-30,"PHI vs. ATL","PHI","ATL",1,"vs","PHI","ATL",126,104,-7.5,-22
"Regular Season","2020-21",22000950,2021-04-30,"SAS @ BOS","BOS","SAS",2,"@ ","BOS","SAS",143,140,-4.5,-3
"Regular Season","2020-21",22000951,2021-04-30,"CLE vs. WAS","WAS","CLE",3,"vs","CLE","WAS",93,122,6.5,29
"Regular Season","2020-21",22000952,2021-04-30,"BKN vs. POR","POR","BKN",4,"vs","BKN","POR",109,128,3,19
"Regular Season","2020-21",22000953,2021-04-30,"MEM vs. ORL","MEM","ORL",5,"vs","MEM","ORL",92,75,-13,-17
"Regular Season","2020-21",22000954,2021-04-30,"CHI vs. MIL","MIL","CHI",6,"vs","CHI","MIL",98,108,1.5,10
"Regular Season","2020-21",22000955,2021-04-30,"UTA @ PHX","PHX","UTA",7,"@ ","PHX","UTA",121,100,-3.5,-21
"Regular Season","2020-21",22000956,2021-04-30,"LAL vs. SAC","SAC","LAL",8,"vs","LAL","SAC",106,110,-11.5,4
"Regular Season","2020-21",22000957,2021-05-01,"DET @ CHA","CHA","DET",1,"@ ","CHA","DET",107,94,-7,-13
"Regular Season","2020-21",22000958,2021-05-01,"GSW @ HOU","GSW","HOU",2,"@ ","HOU","GSW",87,113,8.5,26
"Regular Season","2020-21",22000959,2021-05-01,"CHI @ ATL","ATL","CHI",3,"@ ","ATL","CHI",108,97,-9,-11
"Regular Season","2020-21",22000960,2021-05-01,"MIA @ CLE","MIA","CLE",4,"@ ","CLE","MIA",107,124,11.5,17
"Regular Season","2020-21",22000961,2021-05-01,"ORL vs. MEM","ORL","MEM",5,"vs","ORL","MEM",112,111,11,-1
"Regular Season","2020-21",22000962,2021-05-01,"NOP @ MIN","NOP","MIN",6,"@ ","MIN","NOP",136,140,3.5,4
"Regular Season","2020-21",22000963,2021-05-01,"IND @ OKC","IND","OKC",7,"@ ","OKC","IND",95,152,8.5,57
"Regular Season","2020-21",22000964,2021-05-01,"DAL vs. WAS","DAL","WAS",8,"vs","DAL","WAS",125,124,-4.5,-1
"Regular Season","2020-21",22000965,2021-05-01,"UTA vs. TOR","UTA","TOR",9,"vs","UTA","TOR",106,102,-7,-4
"Regular Season","2020-21",22000966,2021-05-01,"LAC vs. DEN","DEN","LAC",10,"vs","LAC","DEN",104,110,-6,6
"Regular Season","2020-21",22000967,2021-05-02,"MIL vs. BKN","MIL","BKN",1,"vs","MIL","BKN",117,114,-2.5,-3
"Regular Season","2020-21",22000968,2021-05-02,"POR @ BOS","POR","BOS",2,"@ ","BOS","POR",119,129,1,10
"Regular Season","2020-21",22000969,2021-05-02,"CHA vs. MIA","MIA","CHA",3,"vs","CHA","MIA",111,121,5.5,10
"Regular Season","2020-21",22000970,2021-05-02,"SAC @ DAL","SAC","DAL",4,"@ ","DAL","SAC",99,111,-6.5,12
"Regular Season","2020-21",22000971,2021-05-02,"NYK @ HOU","NYK","HOU",5,"@ ","HOU","NYK",97,122,10,25
"Regular Season","2020-21",22000972,2021-05-02,"OKC vs. PHX","PHX","OKC",6,"vs","OKC","PHX",120,123,15,3
"Regular Season","2020-21",22000973,2021-05-02,"SAS vs. PHI","PHI","SAS",7,"vs","SAS","PHI",111,113,10,2
"Regular Season","2020-21",22000974,2021-05-02,"LAL vs. TOR","TOR","LAL",8,"vs","LAL","TOR",114,121,-10,7
"Regular Season","2020-21",22000975,2021-05-03,"DET vs. ORL","ORL","DET",1,"vs","DET","ORL",112,119,-2,7
"Regular Season","2020-21",22000976,2021-05-03,"WAS vs. IND","WAS","IND",2,"vs","WAS","IND",154,141,-4.5,-13
"Regular Season","2020-21",22000977,2021-05-03,"GSW @ NOP","GSW","NOP",3,"@ ","NOP","GSW",108,123,-1.5,15
"Regular Season","2020-21",22000978,2021-05-03,"ATL vs. POR","ATL","POR",4,"vs","ATL","POR",123,114,-2.5,-9
"Regular Season","2020-21",22000979,2021-05-03,"PHI @ CHI","PHI","CHI",5,"@ ","CHI","PHI",94,106,7.5,12
"Regular Season","2020-21",22000980,2021-05-03,"NYK @ MEM","NYK","MEM",6,"@ ","MEM","NYK",104,118,-4,14
"Regular Season","2020-21",22000981,2021-05-03,"SAS @ UTA","UTA","SAS",7,"@ ","UTA","SAS",110,99,-7.5,-11
"Regular Season","2020-21",22000982,2021-05-03,"DEN @ LAL","LAL","DEN",8,"@ ","LAL","DEN",93,89,4,-4
"Regular Season","2020-21",22000983,2021-05-04,"CLE vs. PHX","PHX","CLE",1,"vs","CLE","PHX",118,134,12.5,16
"Regular Season","2020-21",22000984,2021-05-04,"DET vs. CHA","CHA","DET",2,"vs","DET","CHA",99,102,4,3
"Regular Season","2020-21",22000985,2021-05-04,"BKN @ MIL","MIL","BKN",3,"@ ","MIL","BKN",124,118,-2,-6
"Regular Season","2020-21",22000986,2021-05-04,"DAL @ MIA","DAL","MIA",4,"@ ","MIA","DAL",113,127,0,14
"Regular Season","2020-21",22000987,2021-05-04,"NOP vs. GSW","NOP","GSW",5,"vs","NOP","GSW",108,103,-2,-5
"Regular Season","2020-21",22000988,2021-05-04,"SAC @ OKC","SAC","OKC",6,"@ ","OKC","SAC",99,103,5.5,4
"Regular Season","2020-21",22000989,2021-05-04,"LAC vs. TOR","LAC","TOR",7,"vs","LAC","TOR",105,100,-11.5,-5
"Regular Season","2020-21",22000183,2021-05-05,"MEM @ MIN","MEM","MIN",1,"@ ","MIN","MEM",135,139,3.5,4
"Regular Season","2020-21",22000235,2021-05-05,"WAS @ MIL","MIL","WAS",2,"@ ","MIL","WAS",135,134,-4,-1
"Regular Season","2020-21",22000990,2021-05-05,"ORL vs. BOS","BOS","ORL",3,"vs","ORL","BOS",96,132,12.5,36
"Regular Season","2020-21",22000991,2021-05-05,"CLE vs. POR","POR","CLE",4,"vs","CLE","POR",105,141,12,36
"Regular Season","2020-21",22000992,2021-05-05,"ATL vs. PHX","ATL","PHX",5,"vs","ATL","PHX",135,103,1,-32
"Regular Season","2020-21",22000993,2021-05-05,"SAC @ IND","SAC","IND",6,"@ ","IND","SAC",93,104,-6,11
"Regular Season","2020-21",22000994,2021-05-05,"PHI @ HOU","PHI","HOU",7,"@ ","HOU","PHI",115,135,14.5,20
"Regular Season","2020-21",22000995,2021-05-05,"NYK @ DEN","DEN","NYK",8,"@ ","DEN","NYK",113,97,-3.5,-16
"Regular Season","2020-21",22000996,2021-05-05,"SAS @ UTA","UTA","SAS",9,"@ ","UTA","SAS",126,94,-7,-32
"Regular Season","2020-21",22000434,2021-05-06,"CHI @ CHA","CHI","CHA",1,"@ ","CHA","CHI",99,120,4.5,21
"Regular Season","2020-21",22000997,2021-05-06,"WAS @ TOR","WAS","TOR",2,"@ ","TOR","WAS",129,131,2,2
"Regular Season","2020-21",22000998,2021-05-06,"DAL vs. BKN","DAL","BKN",3,"vs","DAL","BKN",113,109,3,-4
"Regular Season","2020-21",22000999,2021-05-06,"DET vs. MEM","DET","MEM",4,"vs","DET","MEM",111,97,9,-14
"Regular Season","2020-21",22001000,2021-05-06,"ATL @ IND","IND","ATL",5,"@ ","IND","ATL",133,126,6,-7
"Regular Season","2020-21",22001001,2021-05-06,"GSW vs. OKC","GSW","OKC",6,"vs","GSW","OKC",118,97,-13.5,-21
"Regular Season","2020-21",22001002,2021-05-06,"LAL @ LAC","LAC","LAL",7,"@ ","LAC","LAL",118,94,-8.5,-24
"Regular Season","2020-21",22000160,2021-05-07,"BOS @ CHI","CHI","BOS",1,"@ ","CHI","BOS",121,99,4,-22
"Regular Season","2020-21",22001003,2021-05-07,"NOP @ PHI","PHI","NOP",2,"@ ","PHI","NOP",109,107,-11.5,-2
"Regular Season","2020-21",22001004,2021-05-07,"ORL @ CHA","CHA","ORL",3,"@ ","CHA","ORL",122,112,-7.5,-10
"Regular Season","2020-21",22001005,2021-05-07,"MIA vs. MIN","MIA","MIN",4,"vs","MIA","MIN",121,112,-8,-9
"Regular Season","2020-21",22001006,2021-05-07,"MIL vs. HOU","MIL","HOU",5,"vs","MIL","HOU",141,133,-17.5,-8
"Regular Season","2020-21",22001007,2021-05-07,"DAL vs. CLE","DAL","CLE",6,"vs","DAL","CLE",110,90,-10.5,-20
"Regular Season","2020-21",22001008,2021-05-07,"UTA vs. DEN","UTA","DEN",7,"vs","UTA","DEN",127,120,-4.5,-7
"Regular Season","2020-21",22001009,2021-05-07,"NYK @ PHX","PHX","NYK",8,"@ ","PHX","NYK",128,105,-6.5,-23
"Regular Season","2020-21",22001010,2021-05-07,"LAL @ POR","POR","LAL",9,"@ ","POR","LAL",106,101,-7.5,-5
"Regular Season","2020-21",22001011,2021-05-07,"SAS @ SAC","SAS","SAC",10,"@ ","SAC","SAS",104,113,4.5,9
"Regular Season","2020-21",22001012,2021-05-08,"WAS @ IND","WAS","IND",1,"@ ","IND","WAS",132,133,4,1
"Regular Season","2020-21",22001013,2021-05-08,"PHI vs. DET","PHI","DET",2,"vs","PHI","DET",118,104,-9.5,-14
"Regular Season","2020-21",22001014,2021-05-08,"TOR vs. MEM","MEM","TOR",3,"vs","TOR","MEM",99,109,6.5,10
"Regular Season","2020-21",22001015,2021-05-08,"BKN @ DEN","BKN","DEN",4,"@ ","DEN","BKN",119,125,4,6
"Regular Season","2020-21",22001016,2021-05-08,"HOU @ UTA","UTA","HOU",5,"@ ","UTA","HOU",124,116,-16,-8
"Regular Season","2020-21",22001017,2021-05-08,"OKC @ GSW","GSW","OKC",6,"@ ","GSW","OKC",136,97,-13,-39
"Regular Season","2020-21",22001018,2021-05-08,"SAS @ POR","POR","SAS",7,"@ ","POR","SAS",124,102,-6,-22
"Regular Season","2020-21",22000145,2021-05-09,"MIA @ BOS","MIA","BOS",1,"@ ","BOS","MIA",124,130,-1,6
"Regular Season","2020-21",22001019,2021-05-09,"NYK @ LAC","NYK","LAC",2,"@ ","LAC","NYK",100,106,-7.5,6
"Regular Season","2020-21",22001020,2021-05-09,"CHA vs. NOP","NOP","CHA",3,"vs","CHA","NOP",110,112,-3,2
"Regular Season","2020-21",22001021,2021-05-09,"CLE vs. DAL","DAL","CLE",4,"vs","CLE","DAL",97,124,10.5,27
"Regular Season","2020-21",22001022,2021-05-09,"ORL vs. MIN","MIN","ORL",5,"vs","ORL","MIN",96,128,7.5,32
"Regular Season","2020-21",22001023,2021-05-09,"CHI @ DET","CHI","DET",6,"@ ","DET","CHI",96,108,9.5,12
"Regular Season","2020-21",22001024,2021-05-09,"PHX @ LAL","LAL","PHX",7,"@ ","LAL","PHX",123,110,6.5,-13
"Regular Season","2020-21",22001025,2021-05-09,"SAC vs. OKC","SAC","OKC",8,"vs","SAC","OKC",126,98,-9.5,-28
"Regular Season","2020-21",22001026,2021-05-10,"ATL vs. WAS","ATL","WAS",1,"vs","ATL","WAS",125,124,-8.5,-1
"Regular Season","2020-21",22001027,2021-05-10,"CLE vs. IND","IND","CLE",2,"vs","CLE","IND",102,111,9.5,9
"Regular Season","2020-21",22001028,2021-05-10,"NOP @ MEM","MEM","NOP",3,"@ ","MEM","NOP",115,110,-9.5,-5
"Regular Season","2020-21",22001029,2021-05-10,"MIL @ SAS","SAS","MIL",4,"@ ","SAS","MIL",146,125,7,-21
"Regular Season","2020-21",22001030,2021-05-10,"GSW vs. UTA","GSW","UTA",5,"vs","GSW","UTA",119,116,2,-3
"Regular Season","2020-21",22001031,2021-05-10,"POR vs. HOU","POR","HOU",6,"vs","POR","HOU",140,129,-15,-11
"Regular Season","2020-21",22000448,2021-05-11,"CHA vs. DEN","DEN","CHA",1,"vs","CHA","DEN",112,117,6,5
"Regular Season","2020-21",22001032,2021-05-11,"MIA @ BOS","MIA","BOS",2,"@ ","BOS","MIA",121,129,1.5,8
"Regular Season","2020-21",22001033,2021-05-11,"MIN @ DET","MIN","DET",3,"@ ","DET","MIN",100,119,7.5,19
"Regular Season","2020-21",22001034,2021-05-11,"LAC @ TOR","LAC","TOR",4,"@ ","TOR","LAC",96,115,13.5,19
"Regular Season","2020-21",22001035,2021-05-11,"PHI @ IND","IND","PHI",5,"@ ","IND","PHI",103,94,5.5,-9
